LMT Date,LMT Time,Latitude,Longitude,Elevation
2013/02/01,21:00:43,-34.2012466,18.9389237,721.75
2013/02/02,0:00:43,-34.2029864,18.9228875,861.17
2013/02/02,3:01:08,-34.2000610,18.8837440,616.4
2013/02/02,6:00:43,-34.2002765,18.8487036,716.43
2013/02/02,9:00:37,-34.2038042,18.8391934,715.23
2013/02/02,21:00:40,-34.1995717,18.8349614,479.22
2013/02/03,6:00:37,-34.1994345,18.8349632,494.49
2013/02/03,9:00:44,-34.1963725,18.8416811,364.52
2013/02/03,15:00:43,-34.1962224,18.8407278,346.33
2013/02/03,18:01:44,-34.1921038,18.8423391,269.64
2013/02/03,21:01:33,-34.1929208,18.8214902,65.08
2013/02/04,0:01:17,-34.1947445,18.8251730,62.7
2013/02/04,3:00:43,-34.1951707,18.8265252,87.44
2013/02/04,6:01:14,-34.1951937,18.8265017,81.9
2013/02/04,9:00:44,-34.1977613,18.8308410,232.11
2013/02/04,18:02:25,-34.2010964,18.8374468,242.81
2013/02/04,21:00:32,-34.2000980,18.8343130,243.86
2013/02/05,0:01:02,-34.1970483,18.8350171,330.71
2013/02/05,3:00:43,-34.2018541,18.8334221,412.66
2013/02/05,6:01:40,-34.2024636,18.8353777,403.92
2013/02/05,9:00:43,-34.2100588,18.8377277,272.62
2013/02/05,12:00:43,-34.2098037,18.8377389,294.68
2013/02/05,15:00:39,-34.2098376,18.8378215,292.71
2013/02/05,18:00:43,-34.2115103,18.8380851,156.75
2013/02/05,21:01:49,-34.2115556,18.8380681,158.24
2013/02/06,0:01:14,-34.2116187,18.8379576,172.85
2013/02/06,3:00:43,-34.2116120,18.8379831,149.04
2013/02/06,6:01:47,-34.2151476,18.8409693,402.77
2013/02/06,9:00:44,-34.2177603,18.8453001,597.19
2013/02/06,12:01:38,-34.2197776,18.8450215,492.17
2013/02/06,15:00:56,-34.2217687,18.8438916,281.22
2013/02/06,18:00:50,-34.2258412,18.8438839,280.25
2013/02/06,21:00:43,-34.2297217,18.8495787,132.84
2013/02/07,0:01:07,-34.2273783,18.8594951,410.06
2013/02/07,3:00:44,-34.2289991,18.8721731,728.89
2013/02/07,6:01:13,-34.2327063,18.8833773,728.82
2013/02/07,9:00:37,-34.2354200,18.8795681,485.51
2013/02/07,12:01:02,-34.2468022,18.8864212,633.29
2013/02/07,15:01:00,-34.2514580,18.8842143,638.71
2013/02/07,18:01:39,-34.2662640,18.8801231,809.98
2013/02/07,21:00:44,-34.2665733,18.8760348,722.31
2013/02/08,0:00:43,-34.2683102,18.8570960,283.21
2013/02/08,3:02:05,-34.2753327,18.8511647,518.02
2013/02/08,6:00:43,-34.2793125,18.8439558,516.56
2013/02/08,9:02:12,-34.2804729,18.8332231,515.89
2013/02/08,15:02:19,-34.2802473,18.8330892,497.58
2013/02/08,18:03:00,-34.2799098,18.8339190,437.1
2013/02/08,21:01:38,-34.2808421,18.8322442,436.28
2013/02/09,0:02:32,-34.2825423,18.8350923,436.55
