LMT Date,LMT Time,Latitude,Longitude,Elevation
2012/11/6,06:00:00,-33.8602017,19.4356983,672
2012/11/6,09:00:00,-33.8622650,19.4387983,608
2012/11/6,12:00:00,-33.8621517,19.4392967,641
2012/11/6,15:00:00,-33.8622783,19.4392817,617
2012/11/6,18:00:00,-33.8622217,19.4392467,617
2012/11/6,21:00:00,-33.8517150,19.4434067,377
2012/11/7,00:00:00,-33.8512217,19.4408967,436
2012/11/7,03:00:00,-33.8534900,19.4412417,451
2012/11/7,06:00:00,-33.8616700,19.3999850,385
2012/11/7,09:00:00,-33.8616950,19.3945817,414
2012/11/7,15:00:00,-33.8569750,19.3902633,317
2012/11/7,18:00:00,-33.8569733,19.3902983,308
2012/11/7,21:00:00,-33.8462333,19.3846483,249
2012/11/8,00:00:00,-33.8336933,19.3920417,231
2012/11/8,03:00:00,-33.8267533,19.3980217,184
2012/11/8,06:00:00,-33.8014200,19.4173783,240
2012/11/8,09:00:00,-33.8003133,19.4186850,242
2012/11/8,15:00:00,-33.8002067,19.4186600,239
2012/11/8,18:00:00,-33.8001717,19.4186650,240
2012/11/8,21:00:00,-33.7988983,19.4199333,240
2012/11/9,00:00:00,-33.8041217,19.4304500,230
2012/11/9,03:00:00,-33.8083317,19.4294550,226
2012/11/9,06:00:00,-33.8334467,19.4037450,380
2012/11/9,09:00:00,-33.8360500,19.4009050,384
2012/11/9,12:00:00,-33.8360017,19.4008800,386
2012/11/9,15:00:00,-33.8360900,19.4010033,376
2012/11/9,18:00:00,-33.8360450,19.4011333,372
2012/11/9,21:00:00,-33.8417167,19.4040800,223
2012/11/10,00:00:00,-33.8528967,19.4250950,316
2012/11/10,03:00:00,-33.8574833,19.4282767,374
2012/11/10,06:00:00,-33.8526083,19.4150367,250
2012/11/10,09:00:00,-33.8559250,19.4223650,412
2012/11/10,12:00:00,-33.8558700,19.4223583,417
2012/11/10,15:00:00,-33.8559100,19.4224433,408
2012/11/10,18:00:00,-33.8558283,19.4223600,409
2012/11/10,21:00:00,-33.8555167,19.4236633,406
2012/11/11,00:00:00,-33.8513050,19.4209233,281
2012/11/11,03:00:00,-33.8539067,19.4353417,498
2012/11/11,06:00:00,-33.8548767,19.4217650,349
2012/11/11,09:00:00,-33.8576267,19.4165517,336
2012/11/11,12:00:00,-33.8581117,19.4182350,424
2012/11/11,15:00:00,-33.8581350,19.4182583,416
2012/11/11,18:00:00,-33.8581817,19.4183350,425
2012/11/11,21:00:00,-33.8566383,19.4238367,410
2012/11/12,00:00:00,-33.8554483,19.4119317,248
2012/11/12,03:00:00,-33.8554283,19.4119700,238
2012/11/12,06:00:00,-33.8554250,19.4119717,238
2012/11/12,09:00:00,-33.8553933,19.4119683,238
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
