LMT Date,LMT Time,Latitude,Longitude
2014/5/2,12:00:00,-33.2109700,19.3472517
2014/5/2,15:00:00,-33.2108517,19.3472600
2014/5/2,18:00:00,-33.2097717,19.3472033
2014/5/2,21:00:00,-33.2185283,19.3348683
2014/5/3,00:00:00,-33.2216900,19.3344550
2014/5/3,03:00:00,-33.2221550,19.3340100
2014/5/3,06:00:00,-33.2218083,19.3345333
2014/5/3,09:00:00,-33.2201383,19.3370567
2014/5/3,12:00:00,-33.2211383,19.3374717
2014/5/3,15:00:00,-33.2211283,19.3373850
2014/5/3,18:00:00,-33.2211500,19.3374050
2014/5/3,21:00:00,-33.2179150,19.3356400
2014/5/4,00:00:00,-33.2198017,19.3341900
2014/5/4,03:00:00,-33.2218933,19.3324283
2014/5/4,06:00:00,-33.2254933,19.3339500
2014/5/4,09:00:00,-33.2260450,19.3342483
2014/5/4,12:00:00,-33.2260483,19.3342567
2014/5/4,15:00:00,-33.2258817,19.3343183
2014/5/4,18:00:00,-33.2259250,19.3341133
2014/5/4,21:00:00,-33.2255817,19.3342950
2014/5/5,00:00:00,-33.2256167,19.3339483
2014/5/5,03:00:00,-33.2256550,19.3343133
2014/5/5,06:00:00,-33.2260550,19.3339700
2014/5/5,09:00:00,-33.2260550,19.3338600
2014/5/5,12:00:00,-33.2258383,19.3340433
2014/5/5,15:00:00,-33.2259817,19.3340633
2014/5/5,18:00:00,-33.2255383,19.3334167
2014/5/5,21:00:00,-33.2256217,19.3329217
2014/5/6,00:00:00,-33.2255900,19.3329033
2014/5/6,03:00:00,-33.2243483,19.3311667
2014/5/6,06:00:00,-33.2218833,19.3319433
2014/5/6,09:00:00,-33.2216783,19.3322550
2014/5/6,12:00:00,-33.2217350,19.3323183
2014/5/6,15:00:00,-33.2218250,19.3325167
2014/5/6,18:00:00,-33.2220017,19.3319633
2014/5/6,21:00:00,-33.2169617,19.3378083
2014/5/7,00:00:00,-33.1962517,19.3419167
2014/5/7,03:00:00,-33.1789400,19.3652900
2014/5/7,06:00:00,-33.1802717,19.3996833
2014/5/7,09:00:00,-33.1833333,19.4027017
2014/5/7,12:00:00,-33.1837433,19.4019783
2014/5/7,15:00:00,-33.1836117,19.4019650
2014/5/7,18:00:00,-33.1818583,19.4033633
2014/5/7,21:00:00,-33.1763983,19.4054217
2014/5/8,03:00:00,-33.1808100,19.4129750
2014/5/8,06:00:00,-33.1821450,19.4047267
2014/5/8,09:00:00,-33.1822833,19.4045833
2014/5/8,12:00:00,-33.1822217,19.4045667
2014/5/8,18:00:00,-33.1774683,19.4050583
2014/5/8,21:00:00,-33.1747867,19.3938317
2014/5/9,00:00:00,-33.1773567,19.3836567
2014/5/9,06:00:00,-33.1656950,19.3712733
2014/5/9,09:00:00,-33.1578133,19.3737850
2014/5/9,12:00:00,-33.1578483,19.3736800
2014/5/9,15:00:00,-33.1578733,19.3736800
2014/5/9,18:00:00,-33.1545650,19.3723867
2014/5/9,21:00:00,-33.1544700,19.3724567
2014/5/10,00:00:00,-33.1542850,19.3722267
2014/5/10,03:00:00,-33.1542333,19.3720100
2014/5/10,06:00:00,-33.1542417,19.3719333
2014/5/10,12:00:00,-33.1543283,19.3720050
2014/5/10,15:00:00,-33.1570933,19.3732033
2014/5/10,18:00:00,-33.1570917,19.3731917
2014/5/10,21:00:00,-33.1543517,19.3726417
2014/5/11,12:00:00,-33.1472867,19.3502417
2014/5/11,15:00:00,-33.1473433,19.3502833
2014/5/11,21:00:00,-33.1483667,19.3443917
2014/5/12,00:00:00,-33.1221550,19.3481167
2014/5/12,03:00:00,-33.1221733,19.3479333
2014/5/12,06:00:00,-33.1221483,19.3478767
2014/5/12,09:00:00,-33.1221633,19.3480600
2014/5/12,15:00:00,-33.1237800,19.3478900
2014/5/12,18:00:00,-33.1237933,19.3478300
2014/5/12,21:00:00,-33.1237583,19.3477767
2014/5/13,00:00:00,-33.1237317,19.3478383
2014/5/13,03:00:00,-33.1213533,19.3475583
2014/5/13,06:00:00,-33.1296917,19.3501617
2014/5/13,09:00:00,-33.1313717,19.3490850
2014/5/13,12:00:00,-33.1317767,19.3497600
2014/5/13,15:00:00,-33.1320183,19.3479183
2014/5/13,18:00:00,-33.1316850,19.3455167
2014/5/13,21:00:00,-33.1470000,19.3588633
2014/5/14,00:00:00,-33.1475817,19.3656767
2014/5/14,03:00:00,-33.1659583,19.3764233
2014/5/14,06:00:00,-33.1826317,19.3944500
2014/5/14,09:00:00,-33.1833833,19.4026383
2014/5/14,12:00:00,-33.1818867,19.4038667
2014/5/14,15:00:00,-33.1774367,19.4051050
2014/5/14,18:00:00,-33.1744350,19.4037900
2014/5/14,21:00:00,-33.1765750,19.4052450
2014/5/15,00:00:00,-33.1808867,19.3777350
2014/5/15,03:00:00,-33.1770967,19.3614217
2014/5/15,06:00:00,-33.1771100,19.3627217
2014/5/15,09:00:00,-33.1820117,19.3639000
2014/5/15,12:00:00,-33.1826000,19.3633800
2014/5/15,15:00:00,-33.1822133,19.3641450
2014/5/15,18:00:00,-33.1822450,19.3640567
2014/5/15,21:00:00,-33.1789617,19.3615700
2014/5/16,00:00:00,-33.1826083,19.3603150
2014/5/16,03:00:00,-33.1973250,19.3444333
2014/5/16,09:00:00,-33.1980833,19.3445583
2014/5/16,12:00:00,-33.2031583,19.3489183
2014/5/16,15:00:00,-33.2089933,19.3496983
2014/5/17,00:00:00,-33.2207300,19.3347433
2014/5/17,03:00:00,-33.2206417,19.3346733
2014/5/17,06:00:00,-33.2205983,19.3346667
2014/5/17,09:00:00,-33.2217333,19.3320800
2014/5/17,12:00:00,-33.2216933,19.3320633
2014/5/17,15:00:00,-33.2217533,19.3320350
2014/5/17,18:00:00,-33.2217900,19.3317967
2014/5/17,21:00:00,-33.2431250,19.3237783
2014/5/18,06:00:00,-33.2286483,19.2845000
2014/5/18,12:00:00,-33.2286650,19.2845467
2014/5/18,15:00:00,-33.2288550,19.2846350
2014/5/18,18:00:00,-33.2288317,19.2846283
2014/5/18,21:00:00,-33.2166317,19.2823500
2014/5/19,00:00:00,-33.2180433,19.2857100
2014/5/19,03:00:00,-33.2180517,19.2856633
2014/5/19,06:00:00,-33.2180800,19.2856050
2014/5/19,09:00:00,-33.2169517,19.2889033
2014/5/19,12:00:00,-33.2169550,19.2888167
2014/5/19,15:00:00,-33.2169917,19.2888617
2014/5/19,18:00:00,-33.2160067,19.2887617
2014/5/19,21:00:00,-33.2034600,19.2843600
2014/5/20,00:00:00,-33.1902567,19.2782400
2014/5/20,03:00:00,-33.1860500,19.2770100
2014/5/20,06:00:00,-33.1604250,19.2686650
2014/5/20,09:00:00,-33.1575300,19.2667200
2014/5/20,12:00:00,-33.1575900,19.2670417
2014/5/20,15:00:00,-33.1575850,19.2670633
2014/5/20,18:00:00,-33.1545150,19.2662400
2014/5/20,21:00:00,-33.1154000,19.2410967
2014/5/21,00:00:00,-33.1063700,19.2461583
2014/5/21,03:00:00,-33.1062867,19.2456850
2014/5/21,06:00:00,-33.1060150,19.2453017
2014/5/21,09:00:00,-33.1057100,19.2535750
2014/5/21,12:00:00,-33.1057800,19.2536050
2014/5/21,18:00:00,-33.0955150,19.2532750
2014/5/21,21:00:00,-33.0749500,19.2463433
2014/5/22,00:00:00,-33.0641617,19.2374033
2014/5/22,06:00:00,-33.0480333,19.2302617
2014/5/22,09:00:00,-33.0244367,19.2160150
2014/5/22,12:00:00,-33.0141583,19.2115267
2014/5/22,15:00:00,-33.0141800,19.2115950
2014/5/22,18:00:00,-33.0096983,19.2102183
2014/5/22,21:00:00,-33.0109917,19.2135283
2014/5/23,00:00:00,-33.0110050,19.2135683
2014/5/23,03:00:00,-33.0238467,19.2149017
2014/5/23,06:00:00,-33.0238350,19.2148800
2014/5/23,09:00:00,-33.0239000,19.2148350
2014/5/23,12:00:00,-33.0238083,19.2148667
2014/5/23,15:00:00,-33.0238817,19.2148933
2014/5/23,18:00:00,-33.0235017,19.2158767
2014/5/23,21:00:00,-33.0329133,19.2316950
2014/5/24,00:00:00,-33.0577767,19.2316183
2014/5/24,03:00:00,-33.0903517,19.2421983
2014/5/24,06:00:00,-33.1059467,19.2456183
2014/5/24,09:00:00,-33.1064883,19.2548567
2014/5/24,12:00:00,-33.1059967,19.2556117
2014/5/24,15:00:00,-33.1059617,19.2556583
2014/5/24,18:00:00,-33.1016483,19.2467800
2014/5/24,21:00:00,-33.1092633,19.2415650
2014/5/25,00:00:00,-33.1091517,19.2444000
2014/5/25,03:00:00,-33.1091983,19.2441450
2014/5/25,06:00:00,-33.1110000,19.2506933
2014/5/25,09:00:00,-33.1109200,19.2506683
2014/5/25,12:00:00,-33.1119667,19.2509433
2014/5/25,15:00:00,-33.1091733,19.2539033
2014/5/25,18:00:00,-33.1132733,19.2537600
2014/5/26,00:00:00,-33.1112033,19.2576567
2014/5/26,03:00:00,-33.1228367,19.2601783
2014/5/26,06:00:00,-33.1266283,19.2551300
2014/5/26,09:00:00,-33.1266283,19.2551067
2014/5/26,12:00:00,-33.1270783,19.2551067
2014/5/26,15:00:00,-33.1270683,19.2551450
2014/5/26,18:00:00,-33.1336583,19.2586583
2014/5/26,21:00:00,-33.1644100,19.2535983
2014/5/27,00:00:00,-33.1762583,19.2556250
2014/5/27,03:00:00,-33.1762567,19.2553467
2014/5/27,06:00:00,-33.1756983,19.2557200
2014/5/27,09:00:00,-33.1757117,19.2557533
2014/5/27,12:00:00,-33.1756567,19.2558333
2014/5/27,15:00:00,-33.1757267,19.2558167
2014/5/27,18:00:00,-33.1757000,19.2559917
2014/5/27,21:00:00,-33.1757083,19.2559850
2014/5/28,00:00:00,-33.1757117,19.2560233
2014/5/28,03:00:00,-33.1756917,19.2560083
2014/5/28,06:00:00,-33.1757633,19.2557817
2014/5/28,09:00:00,-33.1757100,19.2558367
2014/5/28,12:00:00,-33.1757500,19.2558000
2014/5/28,15:00:00,-33.1758783,19.2560883
2014/5/28,18:00:00,-33.1756967,19.2560217
2014/5/28,21:00:00,-33.1757483,19.2558233
2014/5/29,03:00:00,-33.1756800,19.2560000
2014/5/29,06:00:00,-33.1757267,19.2549800
2014/5/29,09:00:00,-33.1757250,19.2557750
2014/5/29,15:00:00,-33.1757917,19.2558183
2014/5/30,06:00:00,-33.1932200,19.2761033
2014/5/30,09:00:00,-33.2037750,19.2850417
2014/5/30,12:00:00,-33.2181133,19.2881017
